Time_Interval,Biomass,Fossil_Hard_coal,Waste,Hydro_Run-of-river_and_poundage,Nuclear,Hydro_Pumped_Storage,Hydro_Water_Reservoir,Fossil_Gas,Solar
2024/3/2 9:00,1260,1164,848,4996,20100,1780,13932,8336,14644
2024/3/2 10:00,1292,1356,844,4960,19956,1144,13012,8524,23708
2024/3/2 11:00,1132,1604,836,4708,19952,264,13080,8500,29600
2024/3/2 12:00,1216,1552,836,4924,19956,636,14144,8916,31200
2024/3/2 13:00,1272,1300,836,5000,19964,884,13896,9268,29532
2024/3/2 14:00,1228,1216,844,4912,19956,356,12788,9152,29572
2024/3/2 15:00,1256,1136,836,4872,19964,900,14300,8964,25880
2024/3/2 16:00,1244,976,844,4920,19968,664,13964,8456,19936
2024/3/2 17:00,1252,976,852,4984,19968,1252,15852,8508,11912
2024/3/2 18:00,1256,976,864,5204,19968,3524,17524,8040,4292
2024/3/2 19:00,1176,984,848,5252,19968,7744,18740,8604,540
2024/3/2 20:00,1224,976,844,5500,19968,10360,20760,9440,608
2024/3/2 21:00,1220,992,848,5500,19968,10016,20648,9012,688
2024/3/2 22:00,1276,1016,840,5500,19976,9796,17464,8592,252
2024/3/2 23:00,1092,1008,844,5248,19980,5380,15276,9676,128
2024/3/3 0:00,1116,992,860,5224,19976,3212,13764,10424,116
2024/3/3 1:00,1172,992,864,5216,19980,3372,14416,10172,112
2024/3/3 2:00,1164,992,852,5060,19972,1392,14676,10392,112
2024/3/3 3:00,1160,992,856,5040,19972,444,13084,11144,112
2024/3/3 4:00,1148,992,872,4860,19968,300,12356,10948,112
2024/3/3 5:00,1236,992,872,4940,19968,348,13560,11380,112
2024/3/3 6:00,1248,992,856,4848,19968,328,14164,11608,112
2024/3/3 7:00,1244,992,856,4832,19968,536,14968,12040,148
2024/3/3 8:00,1096,992,868,4688,19968,580,14228,10252,5352
2024/3/3 9:00,1084,992,868,4692,19968,532,11856,9104,28124
2024/3/3 10:00,1108,992,864,4624,19968,512,11948,8632,44964
2024/3/3 11:00,1104,992,868,4560,19968,364,11336,8324,50572
2024/3/3 12:00,1248,992,864,4728,19980,208,11244,8108,50240
2024/3/3 13:00,1288,992,872,4744,19980,268,11208,8260,47660
2024/3/3 14:00,1164,992,884,4632,19972,188,10832,8380,46532
2024/3/3 15:00,1124,992,896,4568,19968,224,10884,8112,41296
2024/3/3 16:00,1148,992,868,4680,19968,292,11752,8156,37044
2024/3/3 17:00,1324,992,864,4972,19972,1424,12584,8640,28980
2024/3/3 18:00,1380,992,840,5144,19980,3392,14876,8976,12160
2024/3/3 19:00,1316,992,804,5408,19984,7164,20156,9724,1568
2024/3/3 20:00,560,992,656,5460,19984,13180,22744,9612,1168
2024/3/3 21:00,560,992,664,5636,19984,14832,21672,10292,1176
2024/3/3 22:00,560,992,660,5336,19984,10876,20576,9444,816
2024/3/3 23:00,540,992,668,5412,19984,9332,16560,9252,192
2024/3/4 0:00,552,992,668,5220,19984,5192,14788,9784,192
2024/3/4 1:00,564,992,672,5076,19984,4544,15048,9868,192
2024/3/4 2:00,548,992,668,4936,19976,2244,13932,9916,116
2024/3/4 3:00,536,1000,676,5048,19976,1204,13520,10748,96
2024/3/4 4:00,548,1024,652,4860,19968,1372,13476,10516,96
2024/3/4 5:00,548,992,640,4940,19968,1564,14388,10628,96
2024/3/4 6:00,556,988,644,5004,19972,2188,14952,10620,96
2024/3/4 7:00,540,988,652,5212,19968,6920,16488,10900,180
2024/3/4 8:00,528,992,652,5204,19972,9684,18432,10676,3100
2024/3/4 9:00,1148,992,728,5336,19976,6768,15868,9804,12336
2024/3/4 10:00,1188,1152,764,5124,19976,2908,15760,8688,22096
2024/3/4 11:00,1192,1392,764,5004,20048,1528,15872,8796,29160
2024/3/4 12:00,1228,1584,756,4892,20092,1256,14932,8872,32744
2024/3/4 13:00,1264,1632,764,4908,20092,676,13412,8732,36236
2024/3/4 14:00,1312,1492,804,5044,20096,492,13336,9408,36640
2024/3/4 15:00,1316,1424,812,5020,20092,476,12980,9764,36348
2024/3/4 16:00,1172,1276,808,4776,20080,408,13212,9184,32712
2024/3/4 17:00,1080,1216,820,4628,20084,924,14856,10316,29092
2024/3/4 18:00,1216,1052,808,5112,20280,2124,15124,13560,14216
2024/3/4 19:00,1348,992,816,5396,20616,7584,17124,16660,1348
2024/3/4 20:00,1232,992,812,5380,20564,9468,21828,16424,572
2024/3/4 21:00,1356,992,808,5608,20556,10036,22396,16128,616
2024/3/4 22:00,1284,992,808,5504,20556,7596,19784,12864,248
2024/3/4 23:00,1292,992,820,5564,20548,5984,15992,10260,128
2024/3/5 0:00,1232,992,828,5456,20556,2660,14756,9500,128
2024/3/5 1:00,1292,992,828,5308,20560,2236,14628,9644,80
2024/3/5 2:00,1372,992,828,5216,20544,1588,14428,9848,80
2024/3/5 3:00,1332,992,832,5088,20544,1716,14476,10068,80
2024/3/5 4:00,1440,992,832,5304,20544,1820,14848,9816,80
2024/3/5 5:00,1364,992,832,5156,20548,2028,15468,10284,80
2024/3/5 6:00,1352,992,828,5348,20560,4284,16960,13184,80
2024/3/5 7:00,1400,992,820,5632,20564,9884,20532,18304,128
2024/3/5 8:00,1288,1100,800,5532,20812,12456,21648,22032,8328
2024/3/5 9:00,1232,1272,796,5168,21092,5348,16448,14800,39480
2024/3/5 10:00,1360,1540,808,5180,21384,2108,16428,10172,59240
2024/3/5 11:00,1464,1804,800,5292,21484,1716,15692,8440,67936
2024/3/5 12:00,1556,1932,796,5256,21692,1800,16132,8472,68560
2024/3/5 13:00,1560,1936,728,5072,22048,1524,16080,8496,67544
2024/3/5 14:00,1548,1824,624,5120,22172,836,15376,8016,68572
2024/3/5 15:00,1512,1836,624,5020,22332,808,13292,8240,68016
2024/3/5 16:00,1628,1708,632,5220,22688,1116,14288,9336,63356
2024/3/5 17:00,1620,1616,660,5252,22804,1936,15416,13244,52800
2024/3/5 18:00,1596,1472,700,5416,22800,3232,19108,22980,26700
2024/3/5 19:00,1556,1264,704,5828,22808,13300,24596,32264,4932
2024/3/5 20:00,1576,1036,700,5976,22764,15276,25248,36556,2800
2024/3/5 21:00,1564,976,716,6012,22696,14396,24564,37596,2732
2024/3/5 22:00,1568,976,716,5996,22696,12964,22028,34136,2688
2024/3/5 23:00,1564,976,712,5908,22704,13516,22468,26304,2472
2024/3/6 0:00,1584,976,712,5824,22812,10300,22240,19420,2064
2024/3/6 1:00,1588,976,692,5708,22980,8024,21908,16448,1432
2024/3/6 2:00,1584,976,688,5696,23104,6324,22024,14888,1068
2024/3/6 3:00,1584,976,688,5708,23232,5744,21768,13684,852
2024/3/6 4:00,1588,976,696,5712,23352,5704,21184,13712,504
2024/3/6 5:00,1540,976,696,5712,23468,6304,20328,15904,320
2024/3/6 6:00,1396,976,708,5676,23584,8892,19900,20120,256
2024/3/6 7:00,1404,976,720,5712,23708,12048,23084,24552,328
2024/3/6 8:00,1360,1160,712,5612,23820,12172,23776,24808,10392
2024/3/6 9:00,1264,1352,696,5324,23856,4264,18052,17212,41496
2024/3/6 10:00,1284,1548,676,5116,23872,2316,15444,11308,64120
2024/3/6 11:00,1372,1768,672,5200,23868,1488,16408,9308,70548
2024/3/6 12:00,1308,1984,676,5148,23844,724,16080,9744,71348
2024/3/6 13:00,1308,1900,684,5016,23860,720,16044,9560,70480
2024/3/6 14:00,1344,1832,688,5064,23968,764,16784,9376,67616
2024/3/6 15:00,1432,1824,692,5308,23972,760,16280,8740,66624
2024/3/6 16:00,1532,1676,684,5376,23984,768,15464,9708,62524
2024/3/6 17:00,1516,1616,684,5432,23984,2660,18712,15876,43840
2024/3/6 18:00,1544,1480,716,5464,24012,8732,21260,20936,17092
2024/3/6 19:00,1600,1400,740,5760,24044,13740,24064,26328,3536
2024/3/6 20:00,1572,1160,732,5908,24080,14576,24320,28748,2568
2024/3/6 21:00,1616,976,744,5960,24080,14288,23888,26584,2512
2024/3/6 22:00,1580,976,736,5900,24100,10740,22872,21764,1948
2024/3/6 23:00,1460,976,720,5572,24112,6444,19216,15944,1704
2024/3/7 0:00,1468,976,708,5444,24144,4316,18360,10544,1060
2024/3/7 1:00,1500,976,708,5292,24144,2708,16856,8812,604
2024/3/7 2:00,1448,976,880,5176,24144,1424,17040,8776,132
2024/3/7 3:00,1452,976,888,5308,24144,1476,15860,8884,64
2024/3/7 4:00,1448,976,888,5312,24144,1468,16180,9108,64
2024/3/7 5:00,1464,976,856,5360,24128,1584,17796,9492,64
2024/3/7 6:00,1472,976,820,5344,24124,2168,18820,10072,56
2024/3/7 7:00,816,976,664,5424,24112,6648,22236,11836,96
2024/3/7 8:00,604,976,624,5344,24112,8320,23300,11660,5380
2024/3/7 9:00,860,976,664,5172,24112,4500,19028,9068,21628
2024/3/7 10:00,1416,976,788,5284,24112,1380,15756,8252,34208
2024/3/7 11:00,1340,976,780,5184,24128,740,16716,8368,37220
2024/3/7 12:00,1316,1000,668,5228,24128,640,15872,7860,37160
2024/3/7 13:00,1292,1040,616,5152,24128,640,15316,7856,36176
2024/3/7 14:00,1264,1016,784,5072,24128,732,15924,7904,31980
2024/3/7 15:00,1260,1008,808,5028,24128,1064,15868,8388,30192
2024/3/7 16:00,1408,1008,792,5348,24128,1104,18288,9436,22392
2024/3/7 17:00,1188,1008,812,5084,24128,1996,17244,10256,17292
2024/3/7 18:00,1396,1008,804,5424,24128,2536,16560,13064,9144
2024/3/7 19:00,1484,1012,816,5976,24128,8652,21528,14848,1088
2024/3/7 20:00,1492,1012,840,6064,24128,11548,24712,16868,104
2024/3/7 21:00,1508,1008,860,6116,24128,12012,25992,16916,96
2024/3/7 22:00,1492,1008,876,5896,24128,8440,23628,14652,96
2024/3/7 23:00,1424,1008,884,5636,24128,3700,20368,11836,96
2024/3/8 0:00,1408,1008,868,5688,24128,3044,17620,9236,80
2024/3/8 1:00,1400,980,876,5604,24128,2560,18808,9020,80
2024/3/8 2:00,1224,976,884,5444,24128,2072,17160,8576,80
2024/3/8 3:00,1228,976,876,5392,24120,1988,17060,8188,80
2024/3/8 4:00,1156,976,880,5304,24128,1788,15700,8056,80
2024/3/8 5:00,1272,976,884,5384,24128,2004,16616,8416,80
2024/3/8 6:00,1356,976,880,5440,24112,2880,17704,9416,80
2024/3/8 7:00,1360,976,880,5484,24112,7320,22032,9908,160
2024/3/8 8:00,1308,976,880,5512,24112,8400,23236,9588,5764
2024/3/8 9:00,1300,976,860,5544,24112,4184,16980,7468,24316
2024/3/8 10:00,1356,976,848,5476,24112,3628,16416,6380,34924
2024/3/8 11:00,1236,976,836,5372,24108,2636,15732,6748,36560
2024/3/8 12:00,1188,1184,848,5236,24112,884,14536,6840,38232
2024/3/8 13:00,1232,1428,848,5200,24124,896,14228,6860,39632
2024/3/8 14:00,1192,1480,832,5204,24124,740,13496,6916,40068
2024/3/8 15:00,1284,1420,828,5248,24112,864,13656,7168,38024
2024/3/8 16:00,1244,1512,820,5388,23984,1480,13780,7344,33728
2024/3/8 17:00,1296,1636,800,5584,23380,2316,15576,7940,24304
2024/3/8 18:00,1276,1592,800,5612,22508,4160,19808,9040,8088
2024/3/8 19:00,1316,1448,800,5824,21592,6540,21912,11532,728
2024/3/8 20:00,1324,1088,800,5924,20844,10204,24856,11860,376
2024/3/8 21:00,1380,992,824,5984,20148,9604,24120,11048,372
2024/3/8 22:00,1420,992,828,6016,19548,6524,19860,9432,380
2024/3/8 23:00,1316,980,816,5880,19196,5576,19340,8460,128
2024/3/9 0:00,1316,976,828,5568,19072,3056,18348,8372,80
2024/3/9 1:00,1268,976,848,5260,19064,2796,15852,7948,80
2024/3/9 2:00,1360,976,852,5168,18736,2892,16672,8332,80
2024/3/9 3:00,1360,976,860,5072,18640,2896,16476,7844,80
2024/3/9 4:00,1360,976,844,4996,18656,3140,16328,7912,80
2024/3/9 5:00,1376,976,860,5036,18656,3524,17224,8232,80
2024/3/9 6:00,1304,976,840,5008,18656,3536,16604,8728,80
2024/3/9 7:00,1308,976,844,5048,18656,4080,17744,9056,104
2024/3/9 8:00,1160,980,844,5088,18656,4912,18292,9212,1808
2024/3/9 9:00,1292,992,832,5212,18648,6640,20392,9620,6184
2024/3/9 10:00,1212,992,832,5072,18652,8972,20688,9256,10340
2024/3/9 11:00,1192,992,844,4996,18656,8428,16788,8632,15272
2024/3/9 12:00,1248,992,848,5040,18656,5444,15676,8440,21732
2024/3/9 13:00,1292,992,848,5064,18656,3876,17992,8580,26256
2024/3/9 14:00,1228,992,844,5084,18656,3920,17004,8536,25892
2024/3/9 15:00,1192,992,876,5036,18656,4696,18248,8572,23156
2024/3/9 16:00,1128,992,868,4996,18656,4192,16364,8532,25120
2024/3/9 17:00,1260,992,836,5084,16040,4492,16784,8900,20488
2024/3/9 18:00,1332,992,824,5148,14620,5660,18656,9460,10976
2024/3/9 19:00,1460,992,820,5368,14624,8792,22980,11976,1184
2024/3/9 20:00,1196,992,832,5368,14624,10564,24164,13216,164
2024/3/9 21:00,1168,992,852,5340,14624,9536,23648,12236,164
2024/3/9 22:00,1164,992,848,5284,14624,6628,21144,10860,168
2024/3/9 23:00,1284,992,836,5304,14624,4088,20008,10552,80
2024/3/10 0:00,1316,992,828,5244,14624,2968,17996,10772,80
2024/3/10 1:00,1312,992,852,5076,14620,2596,16408,10636,80
2024/3/10 2:00,1240,992,856,5000,14620,2724,16112,10632,80
2024/3/10 3:00,1312,992,860,5016,14620,3144,16592,10696,80
2024/3/10 4:00,1364,992,852,4980,14612,2988,16356,10620,80
2024/3/10 5:00,1380,992,848,4984,14608,2836,16576,10732,80
2024/3/10 6:00,1380,992,868,5040,14624,2692,17392,10640,80
2024/3/10 7:00,1256,992,884,4992,14624,3016,17484,10492,176
2024/3/10 8:00,1236,992,892,4936,14624,2804,18040,10580,4948
2024/3/10 9:00,1336,992,888,4984,14624,2756,18444,12028,18068
2024/3/10 10:00,1212,992,880,4884,14624,2024,15960,11072,26744
2024/3/10 11:00,1268,992,888,4776,14620,1468,15864,10704,32128
2024/3/10 12:00,1296,992,868,4760,14612,2048,17264,11416,30884
2024/3/10 13:00,1304,1136,836,4688,14608,2024,16940,11384,31680
2024/3/10 14:00,1272,1064,820,4632,14616,2096,17044,10940,32080
2024/3/10 15:00,1164,992,820,4596,14620,1768,15836,10084,31860
2024/3/10 16:00,1144,992,824,4508,14616,1520,14720,10116,30548
2024/3/10 17:00,1196,992,832,4624,14608,1916,16972,9540,25316
2024/3/10 18:00,1220,992,828,4704,14608,3376,18276,9472,13392
2024/3/10 19:00,1368,992,844,5244,14608,4536,19700,9708,1916
2024/3/10 20:00,1196,992,860,5336,14608,6964,20640,10536,684
2024/3/10 21:00,1240,992,848,5380,14608,8232,21892,11088,572
2024/3/10 22:00,1124,992,828,5364,14608,5768,19896,10124,388
2024/3/10 23:00,1232,992,856,5324,14608,4208,19976,10576,224
2024/3/11 0:00,1240,992,856,5192,14608,2616,18176,10756,160
2024/3/11 1:00,1328,992,868,4856,14608,2180,16916,10616,152
2024/3/11 2:00,1296,988,864,4664,14608,2384,17248,10512,144
2024/3/11 3:00,1304,992,864,4544,14612,1760,17132,10528,144
2024/3/11 4:00,1296,992,848,4456,14624,1308,17708,10440,144
2024/3/11 5:00,1392,992,824,4500,14624,1344,19076,10632,164
2024/3/11 6:00,1320,992,816,4960,14624,2280,18184,10612,256
2024/3/11 7:00,1252,992,828,5208,14616,6264,20560,10668,420
2024/3/11 8:00,1336,992,824,5196,14624,7352,22656,11912,10836
2024/3/11 9:00,1184,992,824,4924,14624,2344,17752,10408,39820
2024/3/11 10:00,1216,988,820,4960,14624,1800,18184,10628,56028
2024/3/11 11:00,1192,972,820,4828,14624,1308,18196,10500,59896
2024/3/11 12:00,1100,992,804,4620,14624,1312,16900,10472,60032
2024/3/11 13:00,1364,992,804,4744,14612,1320,17224,10552,58920
2024/3/11 14:00,1336,992,804,4784,14624,1316,16764,10596,55784
2024/3/11 15:00,1212,992,800,4716,14624,1296,16180,10944,52804
2024/3/11 16:00,1280,988,800,5008,14624,1312,16676,11956,49196
2024/3/11 17:00,1216,992,808,5044,14636,1672,18644,14372,38576
2024/3/11 18:00,1280,992,800,5352,14640,3176,21424,19504,20304
2024/3/11 19:00,1172,992,820,5664,14624,10680,23656,27300,4396
2024/3/11 20:00,1196,1000,856,6068,14624,14104,25012,30964,1788
2024/3/11 21:00,1212,976,864,6212,14624,14400,24324,31464,1628
2024/3/11 22:00,1360,976,860,6464,14624,11536,23796,26800,1552
2024/3/11 23:00,1332,976,844,6408,14624,9528,22812,21120,1496
2024/3/12 0:00,1236,976,828,6200,14624,8280,22648,16784,1340
2024/3/12 1:00,1276,988,832,5936,14624,7972,22828,15120,1136
2024/3/12 2:00,1228,992,832,5680,14624,7532,22280,14736,948
2024/3/12 3:00,1180,988,828,5584,14624,6088,21872,14464,832
2024/3/12 4:00,1192,1168,828,5536,14624,5276,21584,14576,388
2024/3/12 5:00,1224,1336,832,5632,14624,5384,21376,17060,396
2024/3/12 6:00,1200,1580,832,5792,14624,7712,21556,20852,472
2024/3/12 7:00,1288,1792,820,5976,14624,10264,23208,24904,640
2024/3/12 8:00,1240,1976,808,5688,14624,11472,22300,26044,13572
2024/3/12 9:00,1284,2020,772,5516,14624,4760,16996,17508,44756
2024/3/12 10:00,1308,2032,760,5168,14620,1960,18264,11700,64828
2024/3/12 11:00,1280,2032,764,5068,14620,1264,14968,9528,71460
2024/3/12 12:00,1336,2032,772,5228,14624,892,15520,9788,70328
2024/3/12 13:00,1356,2032,792,5232,14624,988,16736,9704,70928
2024/3/12 14:00,1292,2032,788,5080,14624,956,16104,9880,71412
2024/3/12 15:00,1308,2032,800,5100,14624,1016,16948,10156,71128
2024/3/12 16:00,1264,2032,800,5076,14624,916,17752,11908,67664
2024/3/12 17:00,1344,1872,816,5160,14624,2024,20044,17832,53160
2024/3/12 18:00,1548,1748,820,5416,14624,7124,22704,26648,22480
2024/3/12 19:00,1548,1644,868,5712,14624,13444,23624,36940,3948
2024/3/12 20:00,1604,1428,916,5988,14624,14836,24816,42612,2360
2024/3/12 21:00,1620,1424,928,6256,14624,13380,25220,43788,2296
2024/3/12 22:00,1624,1288,896,6256,14624,11440,24960,35192,2212
2024/3/12 23:00,1568,1072,872,6128,14624,10104,23856,26728,2116
2024/3/13 0:00,1452,992,860,5956,14624,7572,23036,21748,1880
2024/3/13 1:00,1544,992,860,5908,14624,7692,23464,18628,1268
2024/3/13 2:00,1496,992,832,5732,14624,6708,22868,16680,876
2024/3/13 3:00,1444,992,836,5544,14624,6028,22392,14700,580
2024/3/13 4:00,1480,1176,848,5584,14624,6160,22236,15380,456
2024/3/13 5:00,1544,1348,836,5660,14624,6432,22780,17192,328
2024/3/13 6:00,1492,1572,824,5804,14624,7148,23084,21744,432
2024/3/13 7:00,1476,1768,796,5904,14624,9068,24172,26968,584
2024/3/13 8:00,1496,1988,780,5844,14620,9436,23844,28900,11348
2024/3/13 9:00,1440,2032,776,5552,14616,3212,20268,21484,38960
2024/3/13 10:00,1504,2032,744,5492,14632,2252,18424,14624,56384
2024/3/13 11:00,1528,2032,716,5360,14640,2200,17196,10896,66028
2024/3/13 12:00,1568,2032,664,5396,14620,1928,16616,10480,67280
2024/3/13 13:00,1624,2032,648,5412,14608,1812,17432,10124,67108
2024/3/13 14:00,1652,2032,664,5376,14608,1796,17488,11176,67964
2024/3/13 15:00,1632,2032,700,5264,14608,1756,17124,11924,68968
2024/3/13 16:00,1640,2032,728,5360,14608,1768,19380,14188,65020
2024/3/13 17:00,1576,1896,700,5428,14608,2200,18500,21456,52728
2024/3/13 18:00,1668,1688,708,5700,14608,4176,21932,30680,25800
2024/3/13 19:00,1716,1616,768,6180,14608,13876,24096,38736,4512
2024/3/13 20:00,1656,1452,836,6364,14608,15512,24608,40116,1832
2024/3/13 21:00,1696,1200,840,6368,14608,14400,24812,38612,1732
2024/3/13 22:00,1692,1028,804,6380,14608,13132,22892,35252,1608
2024/3/13 23:00,1700,1060,736,6388,14608,11992,21404,27596,1400
2024/3/14 0:00,1672,1012,720,6208,14608,8356,20576,22112,1044
2024/3/14 1:00,1608,992,732,5884,14596,4356,20560,18080,620
2024/3/14 2:00,1652,992,680,5784,14592,2760,21180,15220,352
2024/3/14 3:00,1676,992,592,5688,14592,2752,21396,14916,276
2024/3/14 4:00,1700,1152,708,5784,14596,2832,21248,15084,272
2024/3/14 5:00,1608,1360,700,5664,14592,2904,21404,16852,276
2024/3/14 6:00,1640,1588,692,5784,14592,5048,21916,20064,264
2024/3/14 7:00,1640,1808,696,6004,14592,8904,24456,22916,608
2024/3/14 8:00,1536,1928,704,5860,14592,8032,23180,22776,10940
2024/3/14 9:00,1624,2032,692,5936,14584,3064,18776,16948,34504
2024/3/14 10:00,1732,2032,688,5960,14588,2448,19228,12296,48136
2024/3/14 11:00,1768,2032,680,5760,14576,2188,19860,10956,54832
2024/3/14 12:00,1684,2032,692,5628,14568,2084,19688,10688,56060
2024/3/14 13:00,1804,2032,696,5660,14560,1620,21604,10788,56144
2024/3/14 14:00,1700,2032,676,5396,14564,1632,20232,9820,55600
2024/3/14 15:00,1780,2032,672,5572,14552,1764,21208,10444,52044
2024/3/14 16:00,1756,2032,688,5584,14544,1824,21232,12344,47356
2024/3/14 17:00,1776,1868,688,5696,14544,2800,20164,16432,38112
2024/3/14 18:00,1640,1668,704,5872,14548,2644,20764,21436,19856
2024/3/14 19:00,1664,1604,704,6288,14560,10656,23932,29700,3756
2024/3/14 20:00,1616,1416,708,6468,14560,13612,24576,31068,1252
2024/3/14 21:00,1580,1260,712,6436,14560,12544,24120,27712,1176
2024/3/14 22:00,1676,1152,720,6448,14560,10560,22816,24800,896
2024/3/14 23:00,1688,1104,708,6516,14560,7368,21796,20108,584
2024/3/15 0:00,1664,992,712,6308,14560,4260,21604,15768,304
2024/3/15 1:00,1648,992,732,6092,14556,1976,21620,13812,288
2024/3/15 2:00,1616,992,732,5908,14552,1592,19672,14032,280
2024/3/15 3:00,1700,992,732,5928,14560,1744,20384,14288,272
2024/3/15 4:00,1740,992,740,5968,14556,1808,21872,14544,272
2024/3/15 5:00,1752,992,740,5992,14544,1812,22156,15984,284
2024/3/15 6:00,1624,992,724,5912,14544,3600,22876,18584,284
2024/3/15 7:00,1576,992,712,6200,14544,10096,25112,21740,592
2024/3/15 8:00,1580,980,720,6216,14544,10808,25060,21748,11576
2024/3/15 9:00,1660,976,704,6160,14544,4676,23544,15348,35260
2024/3/15 10:00,1648,976,704,5980,14536,2252,21900,10184,49988
2024/3/15 11:00,1604,1140,700,5904,14544,1504,18992,9448,56824
2024/3/15 12:00,1660,1360,700,5804,14528,1460,19864,9464,61052
2024/3/15 13:00,1652,1560,672,5624,14528,1520,19912,9512,62276
2024/3/15 14:00,1700,1476,684,5736,14528,1488,20540,9752,60864
2024/3/15 15:00,1648,1260,692,5780,14528,1600,21464,9960,55912
2024/3/15 16:00,1608,1032,680,5620,14528,1760,21388,11772,49716
2024/3/15 17:00,1716,976,680,5776,14528,2508,22620,17796,38088
2024/3/15 18:00,1796,976,700,6192,14528,5916,22924,25176,20080
2024/3/15 19:00,1888,976,724,6712,14564,12204,25612,31440,4020
2024/3/15 20:00,1908,1108,736,6932,14592,13704,25744,32628,1644
2024/3/15 21:00,1900,1116,736,6996,14528,12860,24728,31120,1460
2024/3/15 22:00,1768,1008,744,6972,14528,10932,23388,24080,1052
2024/3/15 23:00,1864,976,752,6944,14528,10432,22120,20572,752
2024/3/16 0:00,1752,976,752,6732,14528,7720,21428,18600,628
2024/3/16 1:00,1888,976,744,6624,14528,7432,22352,17816,636
2024/3/16 2:00,1932,976,756,6600,14528,6740,23024,17612,308
2024/3/16 3:00,1920,976,764,6456,14528,6096,23308,17644,144
2024/3/16 4:00,1856,976,776,6236,14528,5056,22972,17492,144
2024/3/16 5:00,1852,976,784,6300,14528,4608,22612,18420,144
2024/3/16 6:00,1832,976,768,6280,14528,5776,23132,18896,144
2024/3/16 7:00,1828,976,776,6296,14528,6804,23432,19008,572
2024/3/16 8:00,1828,976,784,6176,14528,3052,22044,17184,12512
2024/3/16 9:00,1832,976,772,5976,14528,2036,21112,12596,37940
2024/3/16 10:00,1708,976,768,5700,14528,1468,18584,9980,56872
2024/3/16 11:00,1616,1056,768,5592,14528,1004,14772,9832,66212
2024/3/16 12:00,1848,1176,764,5808,14528,820,13904,10284,67552
2024/3/16 13:00,1796,1120,768,5660,14528,592,14312,9780,65892
2024/3/16 14:00,1864,1004,768,5796,14528,592,14732,10144,66392
2024/3/16 15:00,1816,976,764,5772,14528,556,14236,10332,62184
2024/3/16 16:00,1856,976,760,5880,14528,564,15388,12040,54000
2024/3/16 17:00,1796,976,744,5744,14528,1024,17136,14880,39020
2024/3/16 18:00,1792,976,720,6040,14528,4812,20320,21236,16788
2024/3/16 19:00,1676,976,716,6240,14528,11068,24472,24368,3120
2024/3/16 20:00,1676,976,704,6372,14528,12364,24040,22280,1780
