"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"02/12/2023 04:45 - 02/12/2023 05:00","CTA|ES","21160.00","20903.00"
"02/12/2023 05:00 - 02/12/2023 05:15","CTA|ES","21020.00","20788.00"
"02/12/2023 05:15 - 02/12/2023 05:30","CTA|ES","20828.00","20833.00"
"02/12/2023 05:30 - 02/12/2023 05:45","CTA|ES","20852.00","20941.00"
"02/12/2023 05:45 - 02/12/2023 06:00","CTA|ES","21052.00","21113.00"
"02/12/2023 06:00 - 02/12/2023 06:15","CTA|ES","21032.00","21244.00"
"02/12/2023 06:15 - 02/12/2023 06:30","CTA|ES","21444.00","21540.00"
"02/12/2023 06:30 - 02/12/2023 06:45","CTA|ES","21628.00","21891.00"
"02/12/2023 06:45 - 02/12/2023 07:00","CTA|ES","21940.00","22267.00"
"02/12/2023 07:00 - 02/12/2023 07:15","CTA|ES","22220.00","22742.00"
"02/12/2023 07:15 - 02/12/2023 07:30","CTA|ES","22524.00","23056.00"
"02/12/2023 07:30 - 02/12/2023 07:45","CTA|ES","22972.00","23298.00"
"02/12/2023 07:45 - 02/12/2023 08:00","CTA|ES","23408.00","23504.00"
"02/12/2023 08:00 - 02/12/2023 08:15","CTA|ES","23608.00","23588.00"
"02/12/2023 08:15 - 02/12/2023 08:30","CTA|ES","23872.00","23876.00"
"02/12/2023 08:30 - 02/12/2023 08:45","CTA|ES","24328.00","24267.00"
"02/12/2023 08:45 - 02/12/2023 09:00","CTA|ES","24696.00","24726.00"
"02/12/2023 09:00 - 02/12/2023 09:15","CTA|ES","24924.00","25307.00"
"02/12/2023 09:15 - 02/12/2023 09:30","CTA|ES","25536.00","25758.00"
"02/12/2023 09:30 - 02/12/2023 09:45","CTA|ES","25636.00","26138.00"
"02/12/2023 09:45 - 02/12/2023 10:00","CTA|ES","25852.00","26439.00"
"02/12/2023 10:00 - 02/12/2023 10:15","CTA|ES","26000.00","26820.00"
"02/12/2023 10:15 - 02/12/2023 10:30","CTA|ES","26332.00","26963.00"
"02/12/2023 10:30 - 02/12/2023 10:45","CTA|ES","26412.00","27028.00"
"02/12/2023 10:45 - 02/12/2023 11:00","CTA|ES","26348.00","27029.00"
"02/12/2023 11:00 - 02/12/2023 11:15","CTA|ES","26240.00","27034.00"
"02/12/2023 11:15 - 02/12/2023 11:30","CTA|ES","26192.00","26946.00"
"02/12/2023 11:30 - 02/12/2023 11:45","CTA|ES","26304.00","26838.00"
"02/12/2023 11:45 - 02/12/2023 12:00","CTA|ES","26308.00","26731.00"
"02/12/2023 12:00 - 02/12/2023 12:15","CTA|ES","26056.00","26544.00"
"02/12/2023 12:15 - 02/12/2023 12:30","CTA|ES","25968.00","26517.00"
"02/12/2023 12:30 - 02/12/2023 12:45","CTA|ES","25884.00","26557.00"
"02/12/2023 12:45 - 02/12/2023 13:00","CTA|ES","25964.00","26649.00"
"02/12/2023 13:00 - 02/12/2023 13:15","CTA|ES","25972.00","26788.00"
"02/12/2023 13:15 - 02/12/2023 13:30","CTA|ES","25920.00","26902.00"
"02/12/2023 13:30 - 02/12/2023 13:45","CTA|ES","25880.00","26991.00"
"02/12/2023 13:45 - 02/12/2023 14:00","CTA|ES","26056.00","27037.00"
"02/12/2023 14:00 - 02/12/2023 14:15","CTA|ES","26120.00","27169.00"
"02/12/2023 14:15 - 02/12/2023 14:30","CTA|ES","26140.00","27081.00"
"02/12/2023 14:30 - 02/12/2023 14:45","CTA|ES","25908.00","26912.00"
"02/12/2023 14:45 - 02/12/2023 15:00","CTA|ES","25848.00","26693.00"
"02/12/2023 15:00 - 02/12/2023 15:15","CTA|ES","25816.00","26384.00"
"02/12/2023 15:15 - 02/12/2023 15:30","CTA|ES","25712.00","26185.00"
"02/12/2023 15:30 - 02/12/2023 15:45","CTA|ES","25528.00","26049.00"
"02/12/2023 15:45 - 02/12/2023 16:00","CTA|ES","25640.00","25978.00"
"02/12/2023 16:00 - 02/12/2023 16:15","CTA|ES","25468.00","25852.00"
"02/12/2023 16:15 - 02/12/2023 16:30","CTA|ES","25536.00","25900.00"
"02/12/2023 16:30 - 02/12/2023 16:45","CTA|ES","25624.00","26003.00"
"02/12/2023 16:45 - 02/12/2023 17:00","CTA|ES","25632.00","26168.00"
"02/12/2023 17:00 - 02/12/2023 17:15","CTA|ES","25616.00","26261.00"
"02/12/2023 17:15 - 02/12/2023 17:30","CTA|ES","26040.00","26582.00"
"02/12/2023 17:30 - 02/12/2023 17:45","CTA|ES","25944.00","26987.00"
"02/12/2023 17:45 - 02/12/2023 18:00","CTA|ES","26380.00","27428.00"
"02/12/2023 18:00 - 02/12/2023 18:15","CTA|ES","27068.00","28036.00"
"02/12/2023 18:15 - 02/12/2023 18:30","CTA|ES","27692.00","28378.00"
"02/12/2023 18:30 - 02/12/2023 18:45","CTA|ES","28144.00","28598.00"
"02/12/2023 18:45 - 02/12/2023 19:00","CTA|ES","28344.00","28719.00"
"02/12/2023 19:00 - 02/12/2023 19:15","CTA|ES","28408.00","28801.00"
"02/12/2023 19:15 - 02/12/2023 19:30","CTA|ES","28512.00","28845.00"
"02/12/2023 19:30 - 02/12/2023 19:45","CTA|ES","28684.00","28903.00"
"02/12/2023 19:45 - 02/12/2023 20:00","CTA|ES","28796.00","28977.00"
"02/12/2023 20:00 - 02/12/2023 20:15","CTA|ES","28892.00","29071.00"
"02/12/2023 20:15 - 02/12/2023 20:30","CTA|ES","29056.00","29161.00"
"02/12/2023 20:30 - 02/12/2023 20:45","CTA|ES","29052.00","29244.00"
"02/12/2023 20:45 - 02/12/2023 21:00","CTA|ES","29208.00","29280.00"
"02/12/2023 21:00 - 02/12/2023 21:15","CTA|ES","29252.00","29519.00"
"02/12/2023 21:15 - 02/12/2023 21:30","CTA|ES","29128.00","29314.00"
"02/12/2023 21:30 - 02/12/2023 21:45","CTA|ES","28864.00","28935.00"
"02/12/2023 21:45 - 02/12/2023 22:00","CTA|ES","28676.00","28419.00"
"02/12/2023 22:00 - 02/12/2023 22:15","CTA|ES","28300.00","27861.00"
"02/12/2023 22:15 - 02/12/2023 22:30","CTA|ES","27608.00","27238.00"
"02/12/2023 22:30 - 02/12/2023 22:45","CTA|ES","27084.00","26638.00"
"02/12/2023 22:45 - 02/12/2023 23:00","CTA|ES","26660.00","26073.00"
"02/12/2023 23:00 - 02/12/2023 23:15","CTA|ES","26260.00","25482.00"
"02/12/2023 23:15 - 02/12/2023 23:30","CTA|ES","25496.00","25002.00"
"02/12/2023 23:30 - 02/12/2023 23:45","CTA|ES","25248.00","24566.00"
"02/12/2023 23:45 - 03/12/2023 00:00","CTA|ES","24564.00","24161.00"
"03/12/2023 00:00 - 03/12/2023 00:15","CTA|ES","24064.00","23766.00"
"03/12/2023 00:15 - 03/12/2023 00:30","CTA|ES","23832.00","23320.00"
"03/12/2023 00:30 - 03/12/2023 00:45","CTA|ES","23656.00","22884.00"
"03/12/2023 00:45 - 03/12/2023 01:00","CTA|ES","23224.00","22467.00"
"03/12/2023 01:00 - 03/12/2023 01:15","CTA|ES","22604.00","22013.00"
"03/12/2023 01:15 - 03/12/2023 01:30","CTA|ES","22232.00","21665.00"
"03/12/2023 01:30 - 03/12/2023 01:45","CTA|ES","21944.00","21362.00"
"03/12/2023 01:45 - 03/12/2023 02:00","CTA|ES","21520.00","21097.00"
"03/12/2023 02:00 - 03/12/2023 02:15","CTA|ES","21196.00","20836.00"
"03/12/2023 02:15 - 03/12/2023 02:30","CTA|ES","21040.00","20612.00"
"03/12/2023 02:30 - 03/12/2023 02:45","CTA|ES","20884.00","20395.00"
"03/12/2023 02:45 - 03/12/2023 03:00","CTA|ES","20588.00","20190.00"
"03/12/2023 03:00 - 03/12/2023 03:15","CTA|ES","20388.00","19951.00"
"03/12/2023 03:15 - 03/12/2023 03:30","CTA|ES","20268.00","19792.00"
"03/12/2023 03:30 - 03/12/2023 03:45","CTA|ES","19984.00","19667.00"
"03/12/2023 03:45 - 03/12/2023 04:00","CTA|ES","19840.00","19573.00"
"03/12/2023 04:00 - 03/12/2023 04:15","CTA|ES","19804.00","19458.00"
"03/12/2023 04:15 - 03/12/2023 04:30","CTA|ES","19628.00","19415.00"
"03/12/2023 04:30 - 03/12/2023 04:45","CTA|ES","19604.00","19395.00"
"03/12/2023 04:45 - 03/12/2023 05:00","CTA|ES","19592.00","19401.00"
"03/12/2023 05:00 - 03/12/2023 05:15","CTA|ES","19584.00","19359.00"
"03/12/2023 05:15 - 03/12/2023 05:30","CTA|ES","19648.00","19442.00"
"03/12/2023 05:30 - 03/12/2023 05:45","CTA|ES","19700.00","19572.00"
"03/12/2023 05:45 - 03/12/2023 06:00","CTA|ES","19728.00","19741.00"
"03/12/2023 06:00 - 03/12/2023 06:15","CTA|ES","19916.00","19912.00"
"03/12/2023 06:15 - 03/12/2023 06:30","CTA|ES","20152.00","20134.00"
"03/12/2023 06:30 - 03/12/2023 06:45","CTA|ES","20092.00","20367.00"
"03/12/2023 06:45 - 03/12/2023 07:00","CTA|ES","20336.00","20601.00"
"03/12/2023 07:00 - 03/12/2023 07:15","CTA|ES","20624.00","20877.00"
"03/12/2023 07:15 - 03/12/2023 07:30","CTA|ES","21000.00","21070.00"
"03/12/2023 07:30 - 03/12/2023 07:45","CTA|ES","21068.00","21230.00"
"03/12/2023 07:45 - 03/12/2023 08:00","CTA|ES","21376.00","21377.00"
"03/12/2023 08:00 - 03/12/2023 08:15","CTA|ES","21560.00","21450.00"
"03/12/2023 08:15 - 03/12/2023 08:30","CTA|ES","21624.00","21653.00"
"03/12/2023 08:30 - 03/12/2023 08:45","CTA|ES","21712.00","21917.00"
"03/12/2023 08:45 - 03/12/2023 09:00","CTA|ES","21944.00","22228.00"
"03/12/2023 09:00 - 03/12/2023 09:15","CTA|ES","22264.00","22583.00"
"03/12/2023 09:15 - 03/12/2023 09:30","CTA|ES","22724.00","22924.00"
"03/12/2023 09:30 - 03/12/2023 09:45","CTA|ES","23248.00","23248.00"
"03/12/2023 09:45 - 03/12/2023 10:00","CTA|ES","23532.00","23542.00"
"03/12/2023 10:00 - 03/12/2023 10:15","CTA|ES","23836.00","23917.00"
"03/12/2023 10:15 - 03/12/2023 10:30","CTA|ES","24028.00","24109.00"
"03/12/2023 10:30 - 03/12/2023 10:45","CTA|ES","24296.00","24232.00"
"03/12/2023 10:45 - 03/12/2023 11:00","CTA|ES","24444.00","24293.00"
"03/12/2023 11:00 - 03/12/2023 11:15","CTA|ES","24340.00","24371.00"
"03/12/2023 11:15 - 03/12/2023 11:30","CTA|ES","24396.00","24337.00"
"03/12/2023 11:30 - 03/12/2023 11:45","CTA|ES","24332.00","24275.00"
"03/12/2023 11:45 - 03/12/2023 12:00","CTA|ES","24352.00","24210.00"
"03/12/2023 12:00 - 03/12/2023 12:15","CTA|ES","24328.00","24049.00"
"03/12/2023 12:15 - 03/12/2023 12:30","CTA|ES","24300.00","24070.00"
"03/12/2023 12:30 - 03/12/2023 12:45","CTA|ES","24184.00","24171.00"
"03/12/2023 12:45 - 03/12/2023 13:00","CTA|ES","24264.00","24333.00"
"03/12/2023 13:00 - 03/12/2023 13:15","CTA|ES","24276.00","24538.00"
"03/12/2023 13:15 - 03/12/2023 13:30","CTA|ES","24344.00","24745.00"
"03/12/2023 13:30 - 03/12/2023 13:45","CTA|ES","24712.00","24934.00"
"03/12/2023 13:45 - 03/12/2023 14:00","CTA|ES","24944.00","25083.00"
"03/12/2023 14:00 - 03/12/2023 14:15","CTA|ES","25084.00","25342.00"
"03/12/2023 14:15 - 03/12/2023 14:30","CTA|ES","25312.00","25338.00"
"03/12/2023 14:30 - 03/12/2023 14:45","CTA|ES","25384.00","25234.00"
"03/12/2023 14:45 - 03/12/2023 15:00","CTA|ES","25272.00","25066.00"
"03/12/2023 15:00 - 03/12/2023 15:15","CTA|ES","25208.00","24793.00"
"03/12/2023 15:15 - 03/12/2023 15:30","CTA|ES","25228.00","24646.00"
"03/12/2023 15:30 - 03/12/2023 15:45","CTA|ES","25076.00","24573.00"
"03/12/2023 15:45 - 03/12/2023 16:00","CTA|ES","25140.00","24571.00"
"03/12/2023 16:00 - 03/12/2023 16:15","CTA|ES","25156.00","24527.00"
"03/12/2023 16:15 - 03/12/2023 16:30","CTA|ES","25232.00","24638.00"
"03/12/2023 16:30 - 03/12/2023 16:45","CTA|ES","25200.00","24793.00"
"03/12/2023 16:45 - 03/12/2023 17:00","CTA|ES","25412.00","25010.00"
"03/12/2023 17:00 - 03/12/2023 17:15","CTA|ES","25488.00","25123.00"
"03/12/2023 17:15 - 03/12/2023 17:30","CTA|ES","25868.00","25530.00"
"03/12/2023 17:30 - 03/12/2023 17:45","CTA|ES","26196.00","26049.00"
"03/12/2023 17:45 - 03/12/2023 18:00","CTA|ES","26636.00","26622.00"
"03/12/2023 18:00 - 03/12/2023 18:15","CTA|ES","27272.00","27410.00"
"03/12/2023 18:15 - 03/12/2023 18:30","CTA|ES","27804.00","27862.00"
"03/12/2023 18:30 - 03/12/2023 18:45","CTA|ES","28240.00","28160.00"
"03/12/2023 18:45 - 03/12/2023 19:00","CTA|ES","28652.00","28345.00"
"03/12/2023 19:00 - 03/12/2023 19:15","CTA|ES","28892.00","28433.00"
"03/12/2023 19:15 - 03/12/2023 19:30","CTA|ES","28992.00","28585.00"
"03/12/2023 19:30 - 03/12/2023 19:45","CTA|ES","29440.00","28800.00"
"03/12/2023 19:45 - 03/12/2023 20:00","CTA|ES","29600.00","29054.00"
"03/12/2023 20:00 - 03/12/2023 20:15","CTA|ES","29904.00","29425.00"
"03/12/2023 20:15 - 03/12/2023 20:30","CTA|ES","30332.00","29630.00"
"03/12/2023 20:30 - 03/12/2023 20:45","CTA|ES","30520.00","29751.00"
"03/12/2023 20:45 - 03/12/2023 21:00","CTA|ES","30820.00","29773.00"
"03/12/2023 21:00 - 03/12/2023 21:15","CTA|ES","30920.00","29924.00"
"03/12/2023 21:15 - 03/12/2023 21:30","CTA|ES","30912.00","29720.00"
"03/12/2023 21:30 - 03/12/2023 21:45","CTA|ES","30420.00","29393.00"
"03/12/2023 21:45 - 03/12/2023 22:00","CTA|ES","30052.00","28964.00"
"03/12/2023 22:00 - 03/12/2023 22:15","CTA|ES","29536.00","28558.00"
"03/12/2023 22:15 - 03/12/2023 22:30","CTA|ES","29192.00","27996.00"
"03/12/2023 22:30 - 03/12/2023 22:45","CTA|ES","28436.00","27406.00"
"03/12/2023 22:45 - 03/12/2023 23:00","CTA|ES","27768.00","26805.00"
"03/12/2023 23:00 - 03/12/2023 23:15","CTA|ES","27192.00","26179.00"
"03/12/2023 23:15 - 03/12/2023 23:30","CTA|ES","26392.00","25611.00"
"03/12/2023 23:30 - 03/12/2023 23:45","CTA|ES","25808.00","25080.00"
"03/12/2023 23:45 - 04/12/2023 00:00","CTA|ES","25252.00","24584.00"
"04/12/2023 00:00 - 04/12/2023 00:15","CTA|ES","24608.00","24269.00"
"04/12/2023 00:15 - 04/12/2023 00:30","CTA|ES","23980.00","23774.00"
"04/12/2023 00:30 - 04/12/2023 00:45","CTA|ES","23680.00","23314.00"
"04/12/2023 00:45 - 04/12/2023 01:00","CTA|ES","23216.00","22896.00"
"04/12/2023 01:00 - 04/12/2023 01:15","CTA|ES","22632.00","22433.00"
"04/12/2023 01:15 - 04/12/2023 01:30","CTA|ES","22392.00","22113.00"
"04/12/2023 01:30 - 04/12/2023 01:45","CTA|ES","22100.00","21847.00"
"04/12/2023 01:45 - 04/12/2023 02:00","CTA|ES","21632.00","21627.00"
"04/12/2023 02:00 - 04/12/2023 02:15","CTA|ES","21428.00","21399.00"
"04/12/2023 02:15 - 04/12/2023 02:30","CTA|ES","21284.00","21242.00"
"04/12/2023 02:30 - 04/12/2023 02:45","CTA|ES","20924.00","21102.00"
"04/12/2023 02:45 - 04/12/2023 03:00","CTA|ES","20888.00","20982.00"
"04/12/2023 03:00 - 04/12/2023 03:15","CTA|ES","20748.00","20830.00"
"04/12/2023 03:15 - 04/12/2023 03:30","CTA|ES","20700.00","20763.00"
"04/12/2023 03:30 - 04/12/2023 03:45","CTA|ES","20608.00","20728.00"
"04/12/2023 03:45 - 04/12/2023 04:00","CTA|ES","20464.00","20723.00"
"04/12/2023 04:00 - 04/12/2023 04:15","CTA|ES","20520.00","20681.00"
"04/12/2023 04:15 - 04/12/2023 04:30","CTA|ES","20396.00","20730.00"
"04/12/2023 04:30 - 04/12/2023 04:45","CTA|ES","20448.00","20810.00"
"04/12/2023 04:45 - 04/12/2023 05:00","CTA|ES","20584.00","20954.00"
"04/12/2023 05:00 - 04/12/2023 05:15","CTA|ES","20596.00","20906.00"
"04/12/2023 05:15 - 04/12/2023 05:30","CTA|ES","20912.00","21298.00"
"04/12/2023 05:30 - 04/12/2023 05:45","CTA|ES","21096.00","21866.00"
"04/12/2023 05:45 - 04/12/2023 06:00","CTA|ES","21496.00","22605.00"
"04/12/2023 06:00 - 04/12/2023 06:15","CTA|ES","22052.00","23325.00"
"04/12/2023 06:15 - 04/12/2023 06:30","CTA|ES","23356.00","24353.00"
"04/12/2023 06:30 - 04/12/2023 06:45","CTA|ES","24248.00","25496.00"
"04/12/2023 06:45 - 04/12/2023 07:00","CTA|ES","25216.00","26680.00"
"04/12/2023 07:00 - 04/12/2023 07:15","CTA|ES","25972.00","28208.00"
"04/12/2023 07:15 - 04/12/2023 07:30","CTA|ES","27684.00","29240.00"
"04/12/2023 07:30 - 04/12/2023 07:45","CTA|ES","28796.00","30078.00"
"04/12/2023 07:45 - 04/12/2023 08:00","CTA|ES","29848.00","30727.00"
"04/12/2023 08:00 - 04/12/2023 08:15","CTA|ES","30632.00","31502.00"
"04/12/2023 08:15 - 04/12/2023 08:30","CTA|ES","31108.00","31844.00"
"04/12/2023 08:30 - 04/12/2023 08:45","CTA|ES","31572.00","32062.00"
"04/12/2023 08:45 - 04/12/2023 09:00","CTA|ES","31756.00","32180.00"
"04/12/2023 09:00 - 04/12/2023 09:15","CTA|ES","31924.00","32313.00"
"04/12/2023 09:15 - 04/12/2023 09:30","CTA|ES","32144.00","32302.00"
"04/12/2023 09:30 - 04/12/2023 09:45","CTA|ES","32508.00","32257.00"
"04/12/2023 09:45 - 04/12/2023 10:00","CTA|ES","32720.00","32185.00"
"04/12/2023 10:00 - 04/12/2023 10:15","CTA|ES","32892.00","32124.00"
"04/12/2023 10:15 - 04/12/2023 10:30","CTA|ES","32896.00","32009.00"
"04/12/2023 10:30 - 04/12/2023 10:45","CTA|ES","32872.00","31878.00"
"04/12/2023 10:45 - 04/12/2023 11:00","CTA|ES","32764.00","31741.00"
"04/12/2023 11:00 - 04/12/2023 11:15","CTA|ES","32736.00","31573.00"
"04/12/2023 11:15 - 04/12/2023 11:30","CTA|ES","32552.00","31455.00"
"04/12/2023 11:30 - 04/12/2023 11:45","CTA|ES","32540.00","31359.00"
"04/12/2023 11:45 - 04/12/2023 12:00","CTA|ES","32520.00","31290.00"
"04/12/2023 12:00 - 04/12/2023 12:15","CTA|ES","32456.00","31195.00"
"04/12/2023 12:15 - 04/12/2023 12:30","CTA|ES","32448.00","31182.00"
"04/12/2023 12:30 - 04/12/2023 12:45","CTA|ES","32488.00","31197.00"
"04/12/2023 12:45 - 04/12/2023 13:00","CTA|ES","32568.00","31226.00"
"04/12/2023 13:00 - 04/12/2023 13:15","CTA|ES","32680.00","31289.00"
"04/12/2023 13:15 - 04/12/2023 13:30","CTA|ES","32492.00","31303.00"
"04/12/2023 13:30 - 04/12/2023 13:45","CTA|ES","32512.00","31290.00"
"04/12/2023 13:45 - 04/12/2023 14:00","CTA|ES","32376.00","31261.00"
"04/12/2023 14:00 - 04/12/2023 14:15","CTA|ES","32268.00","31201.00"
"04/12/2023 14:15 - 04/12/2023 14:30","CTA|ES","32112.00","31180.00"
"04/12/2023 14:30 - 04/12/2023 14:45","CTA|ES","32100.00","31182.00"
"04/12/2023 14:45 - 04/12/2023 15:00","CTA|ES","32124.00","31205.00"
"04/12/2023 15:00 - 04/12/2023 15:15","CTA|ES","31852.00","31218.00"
"04/12/2023 15:15 - 04/12/2023 15:30","CTA|ES","31672.00","31269.00"
"04/12/2023 15:30 - 04/12/2023 15:45","CTA|ES","31648.00","31331.00"
"04/12/2023 15:45 - 04/12/2023 16:00","CTA|ES","31620.00","31412.00"
"04/12/2023 16:00 - 04/12/2023 16:15","CTA|ES","31348.00","31439.00"
"04/12/2023 16:15 - 04/12/2023 16:30","CTA|ES","31452.00","31587.00"
"04/12/2023 16:30 - 04/12/2023 16:45","CTA|ES","31540.00","31781.00"
"04/12/2023 16:45 - 04/12/2023 17:00","CTA|ES","31592.00","32020.00"
"04/12/2023 17:00 - 04/12/2023 17:15","CTA|ES","31612.00","32243.00"
"04/12/2023 17:15 - 04/12/2023 17:30","CTA|ES","32036.00","32564.00"
"04/12/2023 17:30 - 04/12/2023 17:45","CTA|ES","32372.00","32916.00"
"04/12/2023 17:45 - 04/12/2023 18:00","CTA|ES","32800.00","33271.00"
"04/12/2023 18:00 - 04/12/2023 18:15","CTA|ES","33200.00","33731.00"
"04/12/2023 18:15 - 04/12/2023 18:30","CTA|ES","33612.00","33997.00"
"04/12/2023 18:30 - 04/12/2023 18:45","CTA|ES","33920.00","34181.00"
"04/12/2023 18:45 - 04/12/2023 19:00","CTA|ES","34016.00","34307.00"
"04/12/2023 19:00 - 04/12/2023 19:15","CTA|ES","34024.00","34380.00"
"04/12/2023 19:15 - 04/12/2023 19:30","CTA|ES","34020.00","34498.00"
"04/12/2023 19:30 - 04/12/2023 19:45","CTA|ES","34140.00","34654.00"
"04/12/2023 19:45 - 04/12/2023 20:00","CTA|ES","34392.00","34815.00"
"04/12/2023 20:00 - 04/12/2023 20:15","CTA|ES","34372.00","35136.00"
"04/12/2023 20:15 - 04/12/2023 20:30","CTA|ES","34496.00","35174.00"
"04/12/2023 20:30 - 04/12/2023 20:45","CTA|ES","34740.00","35088.00"
"04/12/2023 20:45 - 04/12/2023 21:00","CTA|ES","34732.00","34862.00"
"04/12/2023 21:00 - 04/12/2023 21:15","CTA|ES","34716.00","34804.00"
"04/12/2023 21:15 - 04/12/2023 21:30","CTA|ES","34544.00","34265.00"
"04/12/2023 21:30 - 04/12/2023 21:45","CTA|ES","34304.00","33566.00"
"04/12/2023 21:45 - 04/12/2023 22:00","CTA|ES","33628.00","32750.00"
"04/12/2023 22:00 - 04/12/2023 22:15","CTA|ES","32600.00","31901.00"
"04/12/2023 22:15 - 04/12/2023 22:30","CTA|ES","31672.00","31010.00"
"04/12/2023 22:30 - 04/12/2023 22:45","CTA|ES","30992.00","30155.00"
"04/12/2023 22:45 - 04/12/2023 23:00","CTA|ES","30176.00","29347.00"
"04/12/2023 23:00 - 04/12/2023 23:15","CTA|ES","29252.00","28515.00"
"04/12/2023 23:15 - 04/12/2023 23:30","CTA|ES","28348.00","27820.00"
"04/12/2023 23:30 - 04/12/2023 23:45","CTA|ES","27652.00","27183.00"
"04/12/2023 23:45 - 05/12/2023 00:00","CTA|ES","26704.00","26596.00"
"05/12/2023 00:00 - 05/12/2023 00:15","CTA|ES","26052.00","26157.00"
"05/12/2023 00:15 - 05/12/2023 00:30","CTA|ES","25792.00","25648.00"
"05/12/2023 00:30 - 05/12/2023 00:45","CTA|ES","25428.00","25157.00"
"05/12/2023 00:45 - 05/12/2023 01:00","CTA|ES","25088.00","24697.00"
"05/12/2023 01:00 - 05/12/2023 01:15","CTA|ES","24584.00","24185.00"
"05/12/2023 01:15 - 05/12/2023 01:30","CTA|ES","24156.00","23818.00"
"05/12/2023 01:30 - 05/12/2023 01:45","CTA|ES","23768.00","23510.00"
"05/12/2023 01:45 - 05/12/2023 02:00","CTA|ES","23452.00","23254.00"
"05/12/2023 02:00 - 05/12/2023 02:15","CTA|ES","23120.00","22988.00"
"05/12/2023 02:15 - 05/12/2023 02:30","CTA|ES","22952.00","22803.00"
"05/12/2023 02:30 - 05/12/2023 02:45","CTA|ES","22704.00","22640.00"
"05/12/2023 02:45 - 05/12/2023 03:00","CTA|ES","22536.00","22499.00"
"05/12/2023 03:00 - 05/12/2023 03:15","CTA|ES","22428.00","22328.00"
"05/12/2023 03:15 - 05/12/2023 03:30","CTA|ES","22344.00","22239.00"
"05/12/2023 03:30 - 05/12/2023 03:45","CTA|ES","22208.00","22180.00"
"05/12/2023 03:45 - 05/12/2023 04:00","CTA|ES","22160.00","22151.00"
"05/12/2023 04:00 - 05/12/2023 04:15","CTA|ES","22040.00","22084.00"
"05/12/2023 04:15 - 05/12/2023 04:30","CTA|ES","22016.00","22110.00"
"05/12/2023 04:30 - 05/12/2023 04:45","CTA|ES","22084.00","22167.00"
"05/12/2023 04:45 - 05/12/2023 05:00","CTA|ES","22168.00","22283.00"
"05/12/2023 05:00 - 05/12/2023 05:15","CTA|ES","22160.00","22237.00"
"05/12/2023 05:15 - 05/12/2023 05:30","CTA|ES","22236.00","22558.00"
"05/12/2023 05:30 - 05/12/2023 05:45","CTA|ES","22520.00","23024.00"
"05/12/2023 05:45 - 05/12/2023 06:00","CTA|ES","22748.00","23640.00"
"05/12/2023 06:00 - 05/12/2023 06:15","CTA|ES","23192.00","24192.00"
"05/12/2023 06:15 - 05/12/2023 06:30","CTA|ES","24364.00","25098.00"
"05/12/2023 06:30 - 05/12/2023 06:45","CTA|ES","25120.00","26137.00"
"05/12/2023 06:45 - 05/12/2023 07:00","CTA|ES","25832.00","27231.00"
"05/12/2023 07:00 - 05/12/2023 07:15","CTA|ES","26832.00","28662.00"
"05/12/2023 07:15 - 05/12/2023 07:30","CTA|ES","28544.00","29603.00"
"05/12/2023 07:30 - 05/12/2023 07:45","CTA|ES","29784.00","30341.00"
"05/12/2023 07:45 - 05/12/2023 08:00","CTA|ES","30756.00","30894.00"
"05/12/2023 08:00 - 05/12/2023 08:15","CTA|ES","31332.00","31512.00"
"05/12/2023 08:15 - 05/12/2023 08:30","CTA|ES","31900.00","31808.00"
"05/12/2023 08:30 - 05/12/2023 08:45","CTA|ES","32304.00","32026.00"
"05/12/2023 08:45 - 05/12/2023 09:00","CTA|ES","32452.00","32182.00"
"05/12/2023 09:00 - 05/12/2023 09:15","CTA|ES","32380.00","32357.00"
"05/12/2023 09:15 - 05/12/2023 09:30","CTA|ES","32572.00","32426.00"
"05/12/2023 09:30 - 05/12/2023 09:45","CTA|ES","32704.00","32467.00"
"05/12/2023 09:45 - 05/12/2023 10:00","CTA|ES","32676.00","32480.00"
"05/12/2023 10:00 - 05/12/2023 10:15","CTA|ES","32616.00","32520.00"
"05/12/2023 10:15 - 05/12/2023 10:30","CTA|ES","32596.00","32477.00"
"05/12/2023 10:30 - 05/12/2023 10:45","CTA|ES","32508.00","32407.00"
"05/12/2023 10:45 - 05/12/2023 11:00","CTA|ES","32284.00","32317.00"
"05/12/2023 11:00 - 05/12/2023 11:15","CTA|ES","32148.00","32211.00"
"05/12/2023 11:15 - 05/12/2023 11:30","CTA|ES","31960.00","32107.00"
"05/12/2023 11:30 - 05/12/2023 11:45","CTA|ES","31876.00","32011.00"
"05/12/2023 11:45 - 05/12/2023 12:00","CTA|ES","31768.00","31932.00"
"05/12/2023 12:00 - 05/12/2023 12:15","CTA|ES","31596.00","31808.00"
"05/12/2023 12:15 - 05/12/2023 12:30","CTA|ES","31508.00","31793.00"
"05/12/2023 12:30 - 05/12/2023 12:45","CTA|ES","31552.00","31820.00"
"05/12/2023 12:45 - 05/12/2023 13:00","CTA|ES","31544.00","31870.00"
"05/12/2023 13:00 - 05/12/2023 13:15","CTA|ES","31632.00","31974.00"
"05/12/2023 13:15 - 05/12/2023 13:30","CTA|ES","31660.00","32001.00"
"05/12/2023 13:30 - 05/12/2023 13:45","CTA|ES","31820.00","31989.00"
