"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"08/11/2022 19:00 - 08/11/2022 20:00","CTA|ES","30197.00","30111.00"
"08/11/2022 20:00 - 08/11/2022 21:00","CTA|ES","30501.00","30320.25"
"08/11/2022 21:00 - 08/11/2022 22:00","CTA|ES","29296.00","29031.75"
"08/11/2022 22:00 - 08/11/2022 23:00","CTA|ES","26496.00","26371.00"
"08/11/2022 23:00 - 09/11/2022 00:00","CTA|ES","24226.00","23989.75"
"09/11/2022 00:00 - 09/11/2022 01:00","CTA|ES","22938.00","22810.75"
"09/11/2022 01:00 - 09/11/2022 02:00","CTA|ES","21802.00","21688.25"
"09/11/2022 02:00 - 09/11/2022 03:00","CTA|ES","21048.00","20968.50"
"09/11/2022 03:00 - 09/11/2022 04:00","CTA|ES","20728.00","20630.00"
"09/11/2022 04:00 - 09/11/2022 05:00","CTA|ES","20739.00","20568.50"
"09/11/2022 05:00 - 09/11/2022 06:00","CTA|ES","21218.00","21051.75"
"09/11/2022 06:00 - 09/11/2022 07:00","CTA|ES","23502.00","23217.00"
"09/11/2022 07:00 - 09/11/2022 08:00","CTA|ES","26405.00","26116.25"
"09/11/2022 08:00 - 09/11/2022 09:00","CTA|ES","27559.00","26985.75"
"09/11/2022 09:00 - 09/11/2022 10:00","CTA|ES","28028.00","27164.25"
"09/11/2022 10:00 - 09/11/2022 11:00","CTA|ES","28229.00","27276.75"
"09/11/2022 11:00 - 09/11/2022 12:00","CTA|ES","28572.00","27371.75"
"09/11/2022 12:00 - 09/11/2022 13:00","CTA|ES","28625.00","27659.75"
"09/11/2022 13:00 - 09/11/2022 14:00","CTA|ES","28635.00","27949.00"
"09/11/2022 14:00 - 09/11/2022 15:00","CTA|ES","28253.00","27680.50"
"09/11/2022 15:00 - 09/11/2022 16:00","CTA|ES","27568.00","27086.00"
"09/11/2022 16:00 - 09/11/2022 17:00","CTA|ES","27369.00","26937.00"
"09/11/2022 17:00 - 09/11/2022 18:00","CTA|ES","27697.00","27202.75"
"09/11/2022 18:00 - 09/11/2022 19:00","CTA|ES","29030.00","28545.25"
"09/11/2022 19:00 - 09/11/2022 20:00","CTA|ES","29723.00","29552.00"
"09/11/2022 20:00 - 09/11/2022 21:00","CTA|ES","30071.00","29924.75"
"09/11/2022 21:00 - 09/11/2022 22:00","CTA|ES","29031.00","28734.25"
"09/11/2022 22:00 - 09/11/2022 23:00","CTA|ES","26420.00","26141.25"
"09/11/2022 23:00 - 10/11/2022 00:00","CTA|ES","24164.00","24048.00"
"10/11/2022 00:00 - 10/11/2022 01:00","CTA|ES","23096.00","22850.25"
"10/11/2022 01:00 - 10/11/2022 02:00","CTA|ES","21862.00","21668.25"
"10/11/2022 02:00 - 10/11/2022 03:00","CTA|ES","21182.00","20949.75"
"10/11/2022 03:00 - 10/11/2022 04:00","CTA|ES","20846.00","20655.50"
"10/11/2022 04:00 - 10/11/2022 05:00","CTA|ES","20936.00","20678.50"
"10/11/2022 05:00 - 10/11/2022 06:00","CTA|ES","21559.00","21287.75"
"10/11/2022 06:00 - 10/11/2022 07:00","CTA|ES","23896.00","23763.75"
"10/11/2022 07:00 - 10/11/2022 08:00","CTA|ES","27070.00","26949.75"
"10/11/2022 08:00 - 10/11/2022 09:00","CTA|ES","28271.00","28248.00"
"10/11/2022 09:00 - 10/11/2022 10:00","CTA|ES","28392.00","28558.00"
"10/11/2022 10:00 - 10/11/2022 11:00","CTA|ES","28166.00","28529.25"
"10/11/2022 11:00 - 10/11/2022 12:00","CTA|ES","27972.00","28638.75"
"10/11/2022 12:00 - 10/11/2022 13:00","CTA|ES","28055.00","28709.75"
"10/11/2022 13:00 - 10/11/2022 14:00","CTA|ES","28334.00","28722.50"
"10/11/2022 14:00 - 10/11/2022 15:00","CTA|ES","28012.00","28337.75"
"10/11/2022 15:00 - 10/11/2022 16:00","CTA|ES","27719.00","27807.75"
"10/11/2022 16:00 - 10/11/2022 17:00","CTA|ES","27456.00","27708.00"
"10/11/2022 17:00 - 10/11/2022 18:00","CTA|ES","26965.00","28065.00"
"10/11/2022 18:00 - 10/11/2022 19:00","CTA|ES","28108.00","29482.50"
"10/11/2022 19:00 - 10/11/2022 20:00","CTA|ES","29960.00","30380.25"
"10/11/2022 20:00 - 10/11/2022 21:00","CTA|ES","30388.00","30605.75"
"10/11/2022 21:00 - 10/11/2022 22:00","CTA|ES","29288.00","29369.75"
"10/11/2022 22:00 - 10/11/2022 23:00","CTA|ES","26883.00","26656.00"
"10/11/2022 23:00 - 11/11/2022 00:00","CTA|ES","24611.00","24558.00"
"11/11/2022 00:00 - 11/11/2022 01:00","CTA|ES","23236.00","23295.00"
"11/11/2022 01:00 - 11/11/2022 02:00","CTA|ES","22074.00","22078.00"
"11/11/2022 02:00 - 11/11/2022 03:00","CTA|ES","21450.00","21326.75"
"11/11/2022 03:00 - 11/11/2022 04:00","CTA|ES","21016.00","20994.50"
"11/11/2022 04:00 - 11/11/2022 05:00","CTA|ES","21096.00","21008.00"
"11/11/2022 05:00 - 11/11/2022 06:00","CTA|ES","21659.00","21593.50"
"11/11/2022 06:00 - 11/11/2022 07:00","CTA|ES","23901.00","23957.00"
"11/11/2022 07:00 - 11/11/2022 08:00","CTA|ES","27080.00","27131.00"
"11/11/2022 08:00 - 11/11/2022 09:00","CTA|ES","28243.00","28358.50"
"11/11/2022 09:00 - 11/11/2022 10:00","CTA|ES","28563.00","28425.75"
"11/11/2022 10:00 - 11/11/2022 11:00","CTA|ES","28650.00","28326.50"
"11/11/2022 11:00 - 11/11/2022 12:00","CTA|ES","28727.00","28246.25"
"11/11/2022 12:00 - 11/11/2022 13:00","CTA|ES","28921.00","28375.25"
"11/11/2022 13:00 - 11/11/2022 14:00","CTA|ES","29054.00","28513.25"
"11/11/2022 14:00 - 11/11/2022 15:00","CTA|ES","28683.00","28182.00"
"11/11/2022 15:00 - 11/11/2022 16:00","CTA|ES","27978.00","27522.75"
"11/11/2022 16:00 - 11/11/2022 17:00","CTA|ES","27680.00","27253.25"
"11/11/2022 17:00 - 11/11/2022 18:00","CTA|ES","27810.00","27346.75"
"11/11/2022 18:00 - 11/11/2022 19:00","CTA|ES","29102.00","28533.00"
"11/11/2022 19:00 - 11/11/2022 20:00","CTA|ES","29473.00","29679.25"
"11/11/2022 20:00 - 11/11/2022 21:00","CTA|ES","29564.00","29751.25"
"11/11/2022 21:00 - 11/11/2022 22:00","CTA|ES","28683.00","28575.50"
"11/11/2022 22:00 - 11/11/2022 23:00","CTA|ES","26201.00","26110.75"
"11/11/2022 23:00 - 12/11/2022 00:00","CTA|ES","24259.00","24031.50"
"12/11/2022 00:00 - 12/11/2022 01:00","CTA|ES","23061.00","22931.25"
"12/11/2022 01:00 - 12/11/2022 02:00","CTA|ES","21870.00","21759.75"
"12/11/2022 02:00 - 12/11/2022 03:00","CTA|ES","20850.00","20785.00"
"12/11/2022 03:00 - 12/11/2022 04:00","CTA|ES","20266.00","20211.75"
"12/11/2022 04:00 - 12/11/2022 05:00","CTA|ES","19983.00","19999.25"
"12/11/2022 05:00 - 12/11/2022 06:00","CTA|ES","19855.00","19930.50"
"12/11/2022 06:00 - 12/11/2022 07:00","CTA|ES","20468.00","20482.00"
"12/11/2022 07:00 - 12/11/2022 08:00","CTA|ES","21379.00","21402.00"
"12/11/2022 08:00 - 12/11/2022 09:00","CTA|ES","22292.00","22238.75"
"12/11/2022 09:00 - 12/11/2022 10:00","CTA|ES","24126.00","23797.00"
"12/11/2022 10:00 - 12/11/2022 11:00","CTA|ES","25035.00","24846.75"
"12/11/2022 11:00 - 12/11/2022 12:00","CTA|ES","24972.00","24786.00"
"12/11/2022 12:00 - 12/11/2022 13:00","CTA|ES","24906.00","24694.00"
"12/11/2022 13:00 - 12/11/2022 14:00","CTA|ES","25399.00","24989.50"
"12/11/2022 14:00 - 12/11/2022 15:00","CTA|ES","24909.00","24602.00"
"12/11/2022 15:00 - 12/11/2022 16:00","CTA|ES","23939.00","23722.25"
"12/11/2022 16:00 - 12/11/2022 17:00","CTA|ES","23482.00","23233.00"
"12/11/2022 17:00 - 12/11/2022 18:00","CTA|ES","23600.00","23337.50"
"12/11/2022 18:00 - 12/11/2022 19:00","CTA|ES","25221.00","24813.50"
"12/11/2022 19:00 - 12/11/2022 20:00","CTA|ES","25721.00","25679.25"
"12/11/2022 20:00 - 12/11/2022 21:00","CTA|ES","25955.00","25928.00"
"12/11/2022 21:00 - 12/11/2022 22:00","CTA|ES","25499.00","25668.75"
"12/11/2022 22:00 - 12/11/2022 23:00","CTA|ES","23726.00","23973.50"
"12/11/2022 23:00 - 13/11/2022 00:00","CTA|ES","22020.00","22251.00"
"13/11/2022 00:00 - 13/11/2022 01:00","CTA|ES","20820.00","20965.00"
"13/11/2022 01:00 - 13/11/2022 02:00","CTA|ES","19609.00","19777.25"
"13/11/2022 02:00 - 13/11/2022 03:00","CTA|ES","18782.00","18876.00"
"13/11/2022 03:00 - 13/11/2022 04:00","CTA|ES","18239.00","18384.75"
"13/11/2022 04:00 - 13/11/2022 05:00","CTA|ES","18054.00","18159.50"
"13/11/2022 05:00 - 13/11/2022 06:00","CTA|ES","18067.00","18173.00"
"13/11/2022 06:00 - 13/11/2022 07:00","CTA|ES","18535.00","18652.50"
"13/11/2022 07:00 - 13/11/2022 08:00","CTA|ES","18994.00","19110.25"
"13/11/2022 08:00 - 13/11/2022 09:00","CTA|ES","19388.00","19337.00"
"13/11/2022 09:00 - 13/11/2022 10:00","CTA|ES","20742.00","20691.75"
"13/11/2022 10:00 - 13/11/2022 11:00","CTA|ES","21882.00","21810.50"
"13/11/2022 11:00 - 13/11/2022 12:00","CTA|ES","22090.00","22162.25"
"13/11/2022 12:00 - 13/11/2022 13:00","CTA|ES","22107.00","22315.25"
"13/11/2022 13:00 - 13/11/2022 14:00","CTA|ES","22619.00","22935.50"
"13/11/2022 14:00 - 13/11/2022 15:00","CTA|ES","22670.00","22934.00"
"13/11/2022 15:00 - 13/11/2022 16:00","CTA|ES","21820.00","22018.75"
"13/11/2022 16:00 - 13/11/2022 17:00","CTA|ES","21516.00","21499.25"
"13/11/2022 17:00 - 13/11/2022 18:00","CTA|ES","22106.00","21750.75"
"13/11/2022 18:00 - 13/11/2022 19:00","CTA|ES","23950.00","23426.75"
"13/11/2022 19:00 - 13/11/2022 20:00","CTA|ES","24865.00","24636.00"
"13/11/2022 20:00 - 13/11/2022 21:00","CTA|ES","25465.00","25444.25"
"13/11/2022 21:00 - 13/11/2022 22:00","CTA|ES","25226.00","25259.75"
"13/11/2022 22:00 - 13/11/2022 23:00","CTA|ES","23704.00","23802.50"
"13/11/2022 23:00 - 14/11/2022 00:00","CTA|ES","21905.00","22086.25"
"14/11/2022 00:00 - 14/11/2022 01:00","CTA|ES","20679.00","20673.25"
"14/11/2022 01:00 - 14/11/2022 02:00","CTA|ES","19648.00","19597.75"
"14/11/2022 02:00 - 14/11/2022 03:00","CTA|ES","19063.00","19000.50"
"14/11/2022 03:00 - 14/11/2022 04:00","CTA|ES","18966.00","18718.75"
"14/11/2022 04:00 - 14/11/2022 05:00","CTA|ES","18976.00","18859.75"
"14/11/2022 05:00 - 14/11/2022 06:00","CTA|ES","19764.00","19651.25"
"14/11/2022 06:00 - 14/11/2022 07:00","CTA|ES","22619.00","22374.75"
"14/11/2022 07:00 - 14/11/2022 08:00","CTA|ES","26303.00","25840.00"
"14/11/2022 08:00 - 14/11/2022 09:00","CTA|ES","27732.00","27433.00"
"14/11/2022 09:00 - 14/11/2022 10:00","CTA|ES","28156.00","27886.75"
"14/11/2022 10:00 - 14/11/2022 11:00","CTA|ES","28292.00","27985.75"
"14/11/2022 11:00 - 14/11/2022 12:00","CTA|ES","28328.00","27997.50"
"14/11/2022 12:00 - 14/11/2022 13:00","CTA|ES","28673.00","28167.25"
"14/11/2022 13:00 - 14/11/2022 14:00","CTA|ES","28968.00","28347.75"
"14/11/2022 14:00 - 14/11/2022 15:00","CTA|ES","28830.00","28006.25"
"14/11/2022 15:00 - 14/11/2022 16:00","CTA|ES","28432.00","27485.75"
"14/11/2022 16:00 - 14/11/2022 17:00","CTA|ES","28166.00","27484.75"
"14/11/2022 17:00 - 14/11/2022 18:00","CTA|ES","28543.00","27948.75"
"14/11/2022 18:00 - 14/11/2022 19:00","CTA|ES","29787.00","29339.00"
"14/11/2022 19:00 - 14/11/2022 20:00","CTA|ES","30398.00","30072.50"
"14/11/2022 20:00 - 14/11/2022 21:00","CTA|ES","30748.00","30133.25"
"14/11/2022 21:00 - 14/11/2022 22:00","CTA|ES","29556.00","29013.75"
"14/11/2022 22:00 - 14/11/2022 23:00","CTA|ES","26766.00","26207.50"
"14/11/2022 23:00 - 15/11/2022 00:00","CTA|ES","24427.00","23918.00"
"15/11/2022 00:00 - 15/11/2022 01:00","CTA|ES","23198.00","22773.25"
"15/11/2022 01:00 - 15/11/2022 02:00","CTA|ES","22069.00","21673.50"
"15/11/2022 02:00 - 15/11/2022 03:00","CTA|ES","21135.00","21006.25"
"15/11/2022 03:00 - 15/11/2022 04:00","CTA|ES","20828.00","20731.50"
"15/11/2022 04:00 - 15/11/2022 05:00","CTA|ES","20744.00","20714.25"
"15/11/2022 05:00 - 15/11/2022 06:00","CTA|ES","21504.00","21290.50"
"15/11/2022 06:00 - 15/11/2022 07:00","CTA|ES","23895.00","23747.75"
"15/11/2022 07:00 - 15/11/2022 08:00","CTA|ES","27204.00","27205.00"
"15/11/2022 08:00 - 15/11/2022 09:00","CTA|ES","28429.00","28509.50"
"15/11/2022 09:00 - 15/11/2022 10:00","CTA|ES","28880.00","28785.00"
"15/11/2022 10:00 - 15/11/2022 11:00","CTA|ES","29097.00","28800.00"
"15/11/2022 11:00 - 15/11/2022 12:00","CTA|ES","29185.00","28731.50"
"15/11/2022 12:00 - 15/11/2022 13:00","CTA|ES","29478.00","28956.75"
"15/11/2022 13:00 - 15/11/2022 14:00","CTA|ES","29644.00","29225.50"
"15/11/2022 14:00 - 15/11/2022 15:00","CTA|ES","29211.00","28771.00"
"15/11/2022 15:00 - 15/11/2022 16:00","CTA|ES","28660.00","28334.25"
"15/11/2022 16:00 - 15/11/2022 17:00","CTA|ES","28399.00","28153.25"
"15/11/2022 17:00 - 15/11/2022 18:00","CTA|ES","28788.00","28521.00"
"15/11/2022 18:00 - 15/11/2022 19:00","CTA|ES","30111.00","29843.00"
"15/11/2022 19:00 - 15/11/2022 20:00","CTA|ES","30708.00","30565.75"
"15/11/2022 20:00 - 15/11/2022 21:00","CTA|ES","30854.00","30755.75"
"15/11/2022 21:00 - 15/11/2022 22:00","CTA|ES","29634.00","29569.50"
"15/11/2022 22:00 - 15/11/2022 23:00","CTA|ES","26884.00","26742.75"
"15/11/2022 23:00 - 16/11/2022 00:00","CTA|ES","24518.00","24314.00"
"16/11/2022 00:00 - 16/11/2022 01:00","CTA|ES","23335.00","23246.50"
"16/11/2022 01:00 - 16/11/2022 02:00","CTA|ES","22112.00","22064.50"
"16/11/2022 02:00 - 16/11/2022 03:00","CTA|ES","21357.00","21190.00"
"16/11/2022 03:00 - 16/11/2022 04:00","CTA|ES","21046.00","20845.50"
"16/11/2022 04:00 - 16/11/2022 05:00","CTA|ES","21059.00","20808.00"
"16/11/2022 05:00 - 16/11/2022 06:00","CTA|ES","21684.00","21456.00"
"16/11/2022 06:00 - 16/11/2022 07:00","CTA|ES","24071.00","23870.00"
"16/11/2022 07:00 - 16/11/2022 08:00","CTA|ES","27368.00","27280.75"
"16/11/2022 08:00 - 16/11/2022 09:00","CTA|ES","28675.00","28608.75"
"16/11/2022 09:00 - 16/11/2022 10:00","CTA|ES","29111.00","28846.50"
"16/11/2022 10:00 - 16/11/2022 11:00","CTA|ES","29245.00","28977.50"
"16/11/2022 11:00 - 16/11/2022 12:00","CTA|ES","29354.00","29021.25"
"16/11/2022 12:00 - 16/11/2022 13:00","CTA|ES","29860.00","29181.50"
"16/11/2022 13:00 - 16/11/2022 14:00","CTA|ES","30065.00","29344.50"
"16/11/2022 14:00 - 16/11/2022 15:00","CTA|ES","29782.00","28899.50"
"16/11/2022 15:00 - 16/11/2022 16:00","CTA|ES","29199.00","28444.25"
"16/11/2022 16:00 - 16/11/2022 17:00","CTA|ES","28887.00","28267.25"
"16/11/2022 17:00 - 16/11/2022 18:00","CTA|ES","29174.00","28624.50"
"16/11/2022 18:00 - 16/11/2022 19:00","CTA|ES","30310.00","29966.50"
"16/11/2022 19:00 - 16/11/2022 20:00","CTA|ES","30784.00","30690.50"
"16/11/2022 20:00 - 16/11/2022 21:00","CTA|ES","31197.00","30838.25"
"16/11/2022 21:00 - 16/11/2022 22:00","CTA|ES","30059.00","29542.75"
"16/11/2022 22:00 - 16/11/2022 23:00","CTA|ES","27181.00","26747.50"
"16/11/2022 23:00 - 17/11/2022 00:00","CTA|ES","24743.00","24541.25"
"17/11/2022 00:00 - 17/11/2022 01:00","CTA|ES","23557.00","23532.00"
"17/11/2022 01:00 - 17/11/2022 02:00","CTA|ES","22404.00","22238.25"
"17/11/2022 02:00 - 17/11/2022 03:00","CTA|ES","21605.00","21452.25"
"17/11/2022 03:00 - 17/11/2022 04:00","CTA|ES","21253.00","21104.75"
"17/11/2022 04:00 - 17/11/2022 05:00","CTA|ES","21285.00","21098.50"
"17/11/2022 05:00 - 17/11/2022 06:00","CTA|ES","21947.00","21701.25"
"17/11/2022 06:00 - 17/11/2022 07:00","CTA|ES","24351.00","24068.50"
"17/11/2022 07:00 - 17/11/2022 08:00","CTA|ES","27765.00","27322.50"
"17/11/2022 08:00 - 17/11/2022 09:00","CTA|ES","28971.00","28640.75"
"17/11/2022 09:00 - 17/11/2022 10:00","CTA|ES","29214.00","28945.25"
"17/11/2022 10:00 - 17/11/2022 11:00","CTA|ES","29140.00","28961.00"
"17/11/2022 11:00 - 17/11/2022 12:00","CTA|ES","29169.00","28975.25"
"17/11/2022 12:00 - 17/11/2022 13:00","CTA|ES","29388.00","29253.25"
"17/11/2022 13:00 - 17/11/2022 14:00","CTA|ES","29477.00","29493.50"
"17/11/2022 14:00 - 17/11/2022 15:00","CTA|ES","29220.00","29184.00"
"17/11/2022 15:00 - 17/11/2022 16:00","CTA|ES","28618.00","28719.25"
"17/11/2022 16:00 - 17/11/2022 17:00","CTA|ES","28606.00","28521.50"
"17/11/2022 17:00 - 17/11/2022 18:00","CTA|ES","28994.00","28691.50"
"17/11/2022 18:00 - 17/11/2022 19:00","CTA|ES","30300.00","29863.50"
"17/11/2022 19:00 - 17/11/2022 20:00","CTA|ES","30820.00","30666.50"
"17/11/2022 20:00 - 17/11/2022 21:00","CTA|ES","31157.00","30925.75"
"17/11/2022 21:00 - 17/11/2022 22:00","CTA|ES","29972.00","29769.50"
"17/11/2022 22:00 - 17/11/2022 23:00","CTA|ES","27289.00","27032.50"
"17/11/2022 23:00 - 18/11/2022 00:00","CTA|ES","24901.00","24799.75"
"18/11/2022 00:00 - 18/11/2022 01:00","CTA|ES","23720.00","23657.50"
"18/11/2022 01:00 - 18/11/2022 02:00","CTA|ES","22484.00","22487.00"
"18/11/2022 02:00 - 18/11/2022 03:00","CTA|ES","21719.00","21625.25"
"18/11/2022 03:00 - 18/11/2022 04:00","CTA|ES","21323.00","21245.50"
"18/11/2022 04:00 - 18/11/2022 05:00","CTA|ES","21253.00","21234.50"
"18/11/2022 05:00 - 18/11/2022 06:00","CTA|ES","21810.00","21852.75"
"18/11/2022 06:00 - 18/11/2022 07:00","CTA|ES","24045.00","24244.50"
"18/11/2022 07:00 - 18/11/2022 08:00","CTA|ES","27294.00","27675.25"
"18/11/2022 08:00 - 18/11/2022 09:00","CTA|ES","28541.00","28928.00"
"18/11/2022 09:00 - 18/11/2022 10:00","CTA|ES","29350.00","29231.25"
"18/11/2022 10:00 - 18/11/2022 11:00","CTA|ES","29590.00","29320.75"
"18/11/2022 11:00 - 18/11/2022 12:00","CTA|ES","29633.00","29456.00"
"18/11/2022 12:00 - 18/11/2022 13:00","CTA|ES","29925.00","29771.50"
"18/11/2022 13:00 - 18/11/2022 14:00","CTA|ES","29878.00","29894.50"
"18/11/2022 14:00 - 18/11/2022 15:00","CTA|ES","29073.00","29489.75"
"18/11/2022 15:00 - 18/11/2022 16:00","CTA|ES","28365.00","28827.50"
"18/11/2022 16:00 - 18/11/2022 17:00","CTA|ES","27946.00","28632.75"
"18/11/2022 17:00 - 18/11/2022 18:00","CTA|ES","28314.00","29013.75"
"18/11/2022 18:00 - 18/11/2022 19:00","CTA|ES","29570.00","30446.75"
"18/11/2022 19:00 - 18/11/2022 20:00","CTA|ES","29965.00","30712.75"
"18/11/2022 20:00 - 18/11/2022 21:00","CTA|ES","29967.00","30606.75"
"18/11/2022 21:00 - 18/11/2022 22:00","CTA|ES","28973.00","29475.50"
"18/11/2022 22:00 - 18/11/2022 23:00","CTA|ES","26498.00","26857.00"
"18/11/2022 23:00 - 19/11/2022 00:00","CTA|ES","24436.00","24723.25"
"19/11/2022 00:00 - 19/11/2022 01:00","CTA|ES","23469.00","23428.75"
"19/11/2022 01:00 - 19/11/2022 02:00","CTA|ES","22250.00","22148.50"
"19/11/2022 02:00 - 19/11/2022 03:00","CTA|ES","21184.00","21109.75"
"19/11/2022 03:00 - 19/11/2022 04:00","CTA|ES","20517.00","20505.50"
"19/11/2022 04:00 - 19/11/2022 05:00","CTA|ES","20190.00","20240.25"
"19/11/2022 05:00 - 19/11/2022 06:00","CTA|ES","20189.00","20213.75"
"19/11/2022 06:00 - 19/11/2022 07:00","CTA|ES","20789.00","20826.25"
"19/11/2022 07:00 - 19/11/2022 08:00","CTA|ES","21878.00","21839.50"
"19/11/2022 08:00 - 19/11/2022 09:00","CTA|ES","22890.00","22746.75"
"19/11/2022 09:00 - 19/11/2022 10:00","CTA|ES","24621.00","24681.75"
"19/11/2022 10:00 - 19/11/2022 11:00","CTA|ES","25561.00","25796.00"
"19/11/2022 11:00 - 19/11/2022 12:00","CTA|ES","25545.00","25864.50"
"19/11/2022 12:00 - 19/11/2022 13:00","CTA|ES","25458.00","25892.25"
"19/11/2022 13:00 - 19/11/2022 14:00","CTA|ES","25957.00","26242.00"
"19/11/2022 14:00 - 19/11/2022 15:00","CTA|ES","25811.00","25860.75"
"19/11/2022 15:00 - 19/11/2022 16:00","CTA|ES","24898.00","24832.50"
"19/11/2022 16:00 - 19/11/2022 17:00","CTA|ES","24489.00","24318.75"
"19/11/2022 17:00 - 19/11/2022 18:00","CTA|ES","24799.00","24579.50"
"19/11/2022 18:00 - 19/11/2022 19:00","CTA|ES","26384.00","26130.50"
"19/11/2022 19:00 - 19/11/2022 20:00","CTA|ES","26909.00","26788.00"
"19/11/2022 20:00 - 19/11/2022 21:00","CTA|ES","27141.00","27007.25"
"19/11/2022 21:00 - 19/11/2022 22:00","CTA|ES","26749.00","26731.50"
"19/11/2022 22:00 - 19/11/2022 23:00","CTA|ES","24900.00","24874.00"
"19/11/2022 23:00 - 20/11/2022 00:00","CTA|ES","23044.00","22975.50"
"20/11/2022 00:00 - 20/11/2022 01:00","CTA|ES","21676.00","21750.00"
"20/11/2022 01:00 - 20/11/2022 02:00","CTA|ES","20359.00","20478.25"
"20/11/2022 02:00 - 20/11/2022 03:00","CTA|ES","19334.00","19489.00"
"20/11/2022 03:00 - 20/11/2022 04:00","CTA|ES","18750.00","18903.00"
"20/11/2022 04:00 - 20/11/2022 05:00","CTA|ES","18532.00","18630.50"
"20/11/2022 05:00 - 20/11/2022 06:00","CTA|ES","18449.00","18706.50"
"20/11/2022 06:00 - 20/11/2022 07:00","CTA|ES","18928.00","19226.50"
"20/11/2022 07:00 - 20/11/2022 08:00","CTA|ES","19508.00","19855.00"
"20/11/2022 08:00 - 20/11/2022 09:00","CTA|ES","19969.00","20236.00"
"20/11/2022 09:00 - 20/11/2022 10:00","CTA|ES","21529.00","21663.50"
"20/11/2022 10:00 - 20/11/2022 11:00","CTA|ES","22681.00","22858.25"
"20/11/2022 11:00 - 20/11/2022 12:00","CTA|ES","22981.00","23163.00"
"20/11/2022 12:00 - 20/11/2022 13:00","CTA|ES","23162.00","23296.25"
"20/11/2022 13:00 - 20/11/2022 14:00","CTA|ES","23800.00","23951.50"
"20/11/2022 14:00 - 20/11/2022 15:00","CTA|ES","23881.00","24073.50"
"20/11/2022 15:00 - 20/11/2022 16:00","CTA|ES","22850.00","23125.25"
"20/11/2022 16:00 - 20/11/2022 17:00","CTA|ES","22418.00","22654.50"
"20/11/2022 17:00 - 20/11/2022 18:00","CTA|ES","22824.00","23064.00"
"20/11/2022 18:00 - 20/11/2022 19:00","CTA|ES","24917.00","24827.50"
"20/11/2022 19:00 - 20/11/2022 20:00","CTA|ES","25944.00","25773.75"
"20/11/2022 20:00 - 20/11/2022 21:00","CTA|ES","26842.00","26631.25"
"20/11/2022 21:00 - 20/11/2022 22:00","CTA|ES","26591.00","26482.25"
"20/11/2022 22:00 - 20/11/2022 23:00","CTA|ES","24942.00","24987.00"
"20/11/2022 23:00 - 21/11/2022 00:00","CTA|ES","23003.00","23047.25"
"21/11/2022 00:00 - 21/11/2022 01:00","CTA|ES","21569.00","21485.75"
"21/11/2022 01:00 - 21/11/2022 02:00","CTA|ES","20434.00","20346.75"
"21/11/2022 02:00 - 21/11/2022 03:00","CTA|ES","19700.00","19553.00"
"21/11/2022 03:00 - 21/11/2022 04:00","CTA|ES","19521.00","19253.25"
"21/11/2022 04:00 - 21/11/2022 05:00","CTA|ES","19548.00","19353.25"
"21/11/2022 05:00 - 21/11/2022 06:00","CTA|ES","20372.00","20127.00"
"21/11/2022 06:00 - 21/11/2022 07:00","CTA|ES","23418.00","22882.75"
"21/11/2022 07:00 - 21/11/2022 08:00","CTA|ES","27228.00","26624.50"
"21/11/2022 08:00 - 21/11/2022 09:00","CTA|ES","28950.00","28462.25"
"21/11/2022 09:00 - 21/11/2022 10:00","CTA|ES","29743.00","29036.50"
"21/11/2022 10:00 - 21/11/2022 11:00","CTA|ES","30178.00","29173.50"
"21/11/2022 11:00 - 21/11/2022 12:00","CTA|ES","30450.00","29083.00"
"21/11/2022 12:00 - 21/11/2022 13:00","CTA|ES","30885.00","29297.50"
"21/11/2022 13:00 - 21/11/2022 14:00","CTA|ES","31454.00","29381.00"
"21/11/2022 14:00 - 21/11/2022 15:00","CTA|ES","31101.00","29144.50"
"21/11/2022 15:00 - 21/11/2022 16:00","CTA|ES","30204.00","28564.25"
"21/11/2022 16:00 - 21/11/2022 17:00","CTA|ES","29841.00","28478.75"
"21/11/2022 17:00 - 21/11/2022 18:00","CTA|ES","30319.00","28922.25"
"21/11/2022 18:00 - 21/11/2022 19:00","CTA|ES","31565.00","30474.25"
"21/11/2022 19:00 - 21/11/2022 20:00","CTA|ES","32026.00","31147.00"
"21/11/2022 20:00 - 21/11/2022 21:00","CTA|ES","32317.00","31442.75"
"21/11/2022 21:00 - 21/11/2022 22:00","CTA|ES","31270.00","30335.00"
"21/11/2022 22:00 - 21/11/2022 23:00","CTA|ES","28253.00","27365.25"
"21/11/2022 23:00 - 22/11/2022 00:00","CTA|ES","25532.00","24798.75"
"22/11/2022 00:00 - 22/11/2022 01:00","CTA|ES","23917.00","23714.75"
"22/11/2022 01:00 - 22/11/2022 02:00","CTA|ES","22605.00","22501.25"
"22/11/2022 02:00 - 22/11/2022 03:00","CTA|ES","21767.00","21711.25"
"22/11/2022 03:00 - 22/11/2022 04:00","CTA|ES","21440.00","21423.75"
"22/11/2022 04:00 - 22/11/2022 05:00","CTA|ES","21305.00","21386.25"
"22/11/2022 05:00 - 22/11/2022 06:00","CTA|ES","22031.00","22031.00"
"22/11/2022 06:00 - 22/11/2022 07:00","CTA|ES","24491.00","24605.50"
